Project Name,Package Name,Type Name,Code Smell
kafka,org.apache.kafka.common.errors,StaleBrokerEpochException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,RebalanceInProgressException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,RebalanceInProgressException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,RecordBatchTooLargeException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,RecordBatchTooLargeException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidReplicationFactorException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidReplicationFactorException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnsupportedVersionException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,NetworkException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,NetworkException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,BrokerIdNotRegisteredException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,BrokerIdNotRegisteredException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,ReplicaNotAvailableException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,ReplicaNotAvailableException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,GroupIdNotFoundException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,GroupIdNotFoundException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidConfigurationException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidConfigurationException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnstableOffsetCommitException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,UnstableOffsetCommitException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,AuthenticationException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnsupportedCompressionTypeException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,UnsupportedCompressionTypeException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,MemberIdRequiredException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,MemberIdRequiredException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,BrokerNotAvailableException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,BrokerNotAvailableException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,LogDirNotFoundException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,LogDirNotFoundException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnsupportedSaslMechanismException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,UnsupportedSaslMechanismException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidUpdateVersionException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidUpdateVersionException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,ReassignmentInProgressException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,ReassignmentInProgressException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidPartitionsException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidPartitionsException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidTopicException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidTopicException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,FencedLeaderEpochException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,FencedLeaderEpochException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,FeatureUpdateFailedException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,FeatureUpdateFailedException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,PositionOutOfRangeException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,PositionOutOfRangeException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidCommitOffsetSizeException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidCommitOffsetSizeException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnknownLeaderEpochException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,UnknownLeaderEpochException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,NotCoordinatorException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,NotCoordinatorException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidMetadataException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidMetadataException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidMetadataException,Wide Hierarchy
kafka,org.apache.kafka.common.errors,InvalidTxnStateException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidTxnStateException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,ThrottlingQuotaExceededException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,ThrottlingQuotaExceededException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,DisconnectException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,DisconnectException,Deficient Encapsulation
kafka,org.apache.kafka.common.errors,DisconnectException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,GroupMaxSizeReachedException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,GroupMaxSizeReachedException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,DelegationTokenExpiredException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,DelegationTokenExpiredException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,UnknownTopicIdException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,UnknownTopicIdException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidRequestException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidRequestException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,RetriableException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,RetriableException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,RetriableException,Wide Hierarchy
kafka,org.apache.kafka.common.errors,InvalidPrincipalTypeException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidPrincipalTypeException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,TimeoutException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,TimeoutException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InconsistentVoterSetException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InconsistentVoterSetException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,DelegationTokenAuthorizationException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,DelegationTokenAuthorizationException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,NotControllerException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,NotControllerException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,EligibleLeadersNotAvailableException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,EligibleLeadersNotAvailableException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,NotLeaderForPartitionException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,NotLeaderForPartitionException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,InvalidSessionTimeoutException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,InvalidSessionTimeoutException,Broken Hierarchy
kafka,org.apache.kafka.common.errors,ClusterAuthorizationException,Unutilized Abstraction
kafka,org.apache.kafka.common.errors,ClusterAuthorizationException,Broken Hierarchy
kafka,org.apache.kafka.common.utils,PrimitiveRef,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,IntRef,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,Utils,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,Utils,Insufficient Modularization
kafka,org.apache.kafka.common.utils,UncheckedCloseable,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ExitCodeException,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ShellTimeoutTimerTask,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,SystemTime,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,PureJavaCrc32C,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashCollection,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashCollection,Insufficient Modularization
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashCollectionIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashCollectionListView,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashCollectionSetView,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,OperatingSystem,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,SystemScheduler,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,Bytes,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,LexicographicByteArrayComparator,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ByteUtils,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,ByteUtils,Insufficient Modularization
kafka,org.apache.kafka.common.utils,FlattenedIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,MappedIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,Java,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,Version,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,BufferSupplier,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,DefaultSupplier,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,GrowableBufferSupplier,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,LoggingSignalHandler,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ProducerIdAndEpoch,Deficient Encapsulation
kafka,org.apache.kafka.common.utils,AppInfoParser,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.utils,AppInfoMBean,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,AppInfo,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,AppInfo,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.utils,ImmutableValue,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,CopyOnWriteMap,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,FixedOrderMap,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ByteBufferInputStream,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashMultiCollection,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ImplicitLinkedHashMultiCollection,Broken Hierarchy
kafka,org.apache.kafka.common.utils,Java9ChecksumFactory,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,PureJavaChecksumFactory,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,ThreadUtils,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,LogContext,Insufficient Modularization
kafka,org.apache.kafka.common.utils,AbstractKafkaLogger,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,LocationAwareKafkaLogger,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,LocationAwareKafkaLogger,Broken Hierarchy
kafka,org.apache.kafka.common.utils,LocationAwareKafkaLogger,Insufficient Modularization
kafka,org.apache.kafka.common.utils,LocationIgnorantKafkaLogger,Unutilized Abstraction
kafka,org.apache.kafka.common.utils,LocationIgnorantKafkaLogger,Broken Hierarchy
kafka,org.apache.kafka.common.utils,LocationIgnorantKafkaLogger,Insufficient Modularization
kafka,org.apache.kafka.common.memory,GarbageCollectedMemoryPool,Unutilized Abstraction
kafka,org.apache.kafka.common.memory,SimpleMemoryPool,Unutilized Abstraction
kafka,org.apache.kafka.common.internals,Topic,Deficient Encapsulation
kafka,org.apache.kafka.common.internals,PartitionStates,Insufficient Modularization
kafka,org.apache.kafka.common.internals,FatalExitError,Unutilized Abstraction
kafka,org.apache.kafka.common.record,DefaultRecordsSend,Unutilized Abstraction
kafka,org.apache.kafka.common.record,DefaultRecordsSend,Broken Hierarchy
kafka,org.apache.kafka.common.record,AbstractLegacyRecordBatch,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,AbstractLegacyRecordBatch,Insufficient Modularization
kafka,org.apache.kafka.common.record,DataLogInputStream,Unutilized Abstraction
kafka,org.apache.kafka.common.record,DeepRecordsIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.record,LegacyFileChannelRecordBatch,Unutilized Abstraction
kafka,org.apache.kafka.common.record,LegacyFileChannelRecordBatch,Broken Hierarchy
kafka,org.apache.kafka.common.record,RecordsUtil,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,MemoryRecordsBuilder,Deficient Encapsulation
kafka,org.apache.kafka.common.record,MemoryRecordsBuilder,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,MemoryRecordsBuilder,Insufficient Modularization
kafka,org.apache.kafka.common.record,RecordsInfo,Unutilized Abstraction
kafka,org.apache.kafka.common.record,RecordsInfo,Deficient Encapsulation
kafka,org.apache.kafka.common.record,LazyDownConversionRecordsSend,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,DefaultRecord,Deficient Encapsulation
kafka,org.apache.kafka.common.record,DefaultRecord,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,DefaultRecord,Insufficient Modularization
kafka,org.apache.kafka.common.record,ControlRecordUtils,Deficient Encapsulation
kafka,org.apache.kafka.common.record,AbstractRecordBatch,Unutilized Abstraction
kafka,org.apache.kafka.common.record,CompressionRatioEstimator,Deficient Encapsulation
kafka,org.apache.kafka.common.record,ByteBufferLogInputStream,Unutilized Abstraction
kafka,org.apache.kafka.common.record,DefaultRecordBatch,Deficient Encapsulation
kafka,org.apache.kafka.common.record,DefaultRecordBatch,Broken Hierarchy
kafka,org.apache.kafka.common.record,DefaultRecordBatch,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,DefaultRecordBatch,Insufficient Modularization
kafka,org.apache.kafka.common.record,RecordIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.record,StreamRecordIterator,Unutilized Abstraction
kafka,org.apache.kafka.common.record,StreamRecordIterator,Broken Hierarchy
kafka,org.apache.kafka.common.record,DefaultFileChannelRecordBatch,Unutilized Abstraction
kafka,org.apache.kafka.common.record,AbstractRecords,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,FileRecords,Deficient Encapsulation
kafka,org.apache.kafka.common.record,FileRecords,Broken Hierarchy
kafka,org.apache.kafka.common.record,FileRecords,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,FileRecords,Insufficient Modularization
kafka,org.apache.kafka.common.record,LogOffsetPosition,Deficient Encapsulation
kafka,org.apache.kafka.common.record,TimestampAndOffset,Deficient Encapsulation
kafka,org.apache.kafka.common.record,EndTransactionMarker,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,MultiRecordsSend,Unutilized Abstraction
kafka,org.apache.kafka.common.record,LegacyRecord,Deficient Encapsulation
kafka,org.apache.kafka.common.record,LegacyRecord,Insufficient Modularization
kafka,org.apache.kafka.common.record,UnalignedFileRecords,Unutilized Abstraction
kafka,org.apache.kafka.common.record,UnalignedFileRecords,Broken Hierarchy
kafka,org.apache.kafka.common.record,FileLogInputStream,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.record,FileChannelRecordBatch,Unutilized Abstraction
kafka,org.apache.kafka.common.record,FileChannelRecordBatch,Broken Hierarchy
